DatabaseParent,DatabaseName,DatabaseDesc,TableName,TableList_Description,FieldName,FieldList_Description
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HA_Photophobia,HA Photophobia
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HA_sonophobia,HA sonophobia
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HA_Spots,HA Spots
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HA_Syncope,HA Syncope
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HA_Vertigo,HA Vertigo
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HA_vomiting,HA vomiting
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_HITType,HITType
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Hx_Family_Maternal,Hx Family Maternal
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Hx_Family_Paternal,Hx Family Paternal
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Hx_Surgical,Hx Surgical
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Hx_Year,Hx Year
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_ImagingDate,ImagingDate
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_ImagingFindings,ImagingFindings
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_ImagingLocation,ImagingLocation
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_ImagingType,ImagingType
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Initiation,Initiation
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Injured_on_Deployment,Injured on Deployment
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_InjuryDate,InjuryDate
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_InjuryEvent,InjuryEvent
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Insomnia,Insomnia
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Language,Language
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_LargePalate,LargePalate
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_LOC,LOC
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_LOCDuration,LOCDuration
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Maintence,Maintence
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Mallampati_Score,Mallampati Score
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Maxillomandibular,Maxillomandibular
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Med_Freq_wk,Med Freq wk
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Medical_History,Medical History
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Memory,Memory
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_MotorDifficulties,MotorDifficulties
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_MotorDifficultieslocation,MotorDifficultieslocation
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Naps,Naps
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Nasagepassages,Nasagepassages
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Neck_Inches,Neck Inches
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_NeckSize,NeckSize
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Nightmare_Freq_month,Nightmare Freq month
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Nightmares,Nightmares
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Nocturia,Nocturia
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Num_Wakes,Num Wakes
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Orientation,Orientation
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Other_Symptoms,Other Symptoms
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Pain_HA_aura,Pain HA aura
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Pain_HA_Location,Pain HA Location
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Pharynx,Pharynx
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Physical_Musculoskeletal2,Physical Musculoskeletal2
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Physical_Notes,Physical Notes
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Physical_Pain,Physical Pain
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Physical_SystolicBP,Physical SystolicBP
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_PTA,PTA
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_PTADuration,PTADuration
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Reflexes,Reflexes
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_ReflexLocation,ReflexLocation
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Restless,Restless
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_RLS,RLS
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_SensationComments,SensationComments
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Sleep_Ave_Hours,Sleep Ave Hours
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Sleeping_Aids,Sleeping Aids
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Snoring,Snoring
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Social_Caffeine_d,Social Caffeine d
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Social_EtOH_wk,Social EtOH wk
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Social_Illegal,Social Illegal
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Social_Tobacco_Type,Social Tobacco Type
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Social_Tobacco_wk,Social Tobacco wk
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_SoftPalate,SoftPalate
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Cardio,Symptoms Cardio
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Constitutional,Symptoms Constitutional
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Endocrine,Symptoms Endocrine
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_GI,Symptoms GI
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_GU,Symptoms GU
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_HEENT,"Symptoms: Head, Eyes, Ears, Nose and Throat"
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Hematologic,Symptoms Hematologic
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Lymph,Symptoms Lymph
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Musculoskeletal,Symptoms Musculoskeletal
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Neurologic,Symptoms Neurologic
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Psychiatric,Symptoms Psychiatric
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Resp,Symptoms Resp
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Symptoms_Skin,Symptoms Skin
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Time_Fall_Asleep,Time Fall Asleep
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Time_Fall_Asleep_WE,Time Fall Asleep WE
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Time_Go_to_Bed,Time Go to Bed
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_TIme_Wake,TIme Wake
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_TIme_Wake_WE,TIme Wake WE
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_TongueSize,TongueSize
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Uvula,Uvula
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_Wakes_how_often,Wakes how often
Neurology,Neurology,Neurology database,Neurology_AIMS,Neurology AIMS Form,Neurology_AIMS_WoundedWhere,WoundedWhere
Neurology,Neurology,Neurology database,Neurology_Finding,Neurology Finding,Neurology_Finding_Brain_T2,Number of T2's
Neurology,Neurology,Neurology database,Neurology_Finding,Neurology Finding,Neurology_Finding_Comments,Neurology Findings - Comments
Neurology,Neurology,Neurology database,Neurology_Finding,Neurology Finding,Neurology_Finding_Findings,Neurology Findings
Neurology,Neurology,Neurology database,Neurology_Finding,Neurology Finding,Neurology_Finding_Notes,Neurology Findings - Notes
Neurology,Neurology,Neurology database,Neurology_Finding,Neurology Finding,Neurology_Finding_PET,Neurology Findings - PET
Neurology,Neurology,Neurology database,Neurology_Finding,Neurology Finding,Neurology_Finding_Spinal,Neurology Findings - Spinal
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_AHI,Neurology Follow-up: Apnea/Hypopnea Index
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Assessment_SDB,Neurology Follow-up: Sleep Disordered Breathing
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Efficiency,Neurology Follow-up: Efficiency
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Flex,Neurology Follow-up: Flex
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Freq_monthly,Neurology Follow-up: Frequency Monthly
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_High,Neurology Follow-up: High
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Insomnia_In,Neurology Follow-up: Insomnia - sleep initiation
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Insomnia_Maintence,Neurology Follow-up: Insomnia - sleep maintainence
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Limb_Move,Neurology Follow-up: Limb Movement
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Low,Neurology Follow-up: Low
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_LSAT,Neurology Follow-up: Lowest Oxygen Saturation
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Nightmare_Dis,Neurology Follow-up: Nightmare
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_RDI,Neurology Follow-up: Respiratory Disturbance Index
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Second_Followup_Notes,Neurology Follow-up: Second Follow-up Notes
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Sleep_Pathology,Neurology Follow-up: Sleep Pathology
Neurology,Neurology,Neurology database,Neurology_Followup,Neurology Followup,Neurology_Followup_Sleep_Pathology_Notes,Neurology Follow-up: Sleep Pathology Notes
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Family_Maternal,Maternal History
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Family_Paternal,Paternal History
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Medical_History,Medical History
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Dystolic,Physical Dystolic BP
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Heart,Physical Heart Rate
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_HEENT,"Physical Head, Eyes, Ears, Nose and Throat"
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Lungs,Physical Lungs
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Mallampati_Score,Physical Mallampati Score
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Musculoskeletal2,Physical Musculoskeletal Issues
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Neck_In,Physical Neck Diameter
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_HX_Physical_Notes,Physical Notes
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Pain,Physical Pain
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Skin,Physical Skin Issues
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Physical_Systolic,Physical Systolic BP
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Social_Caffeine_d,Social Daily Caffeine
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Social_EtOH_wk,Social Alcohol Intake per week
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Social_Illegal,Social Illegal Drugs
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_HX_Social_Tobacco_Types,Type of Tobacco used
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Social_Tobacco_wk,Social Tobacco per week
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Surgical,Surgical History
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Cardio,Symptoms Cardio
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Constitutional,Symptoms  Constitutional
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Endocrine,Symptoms Endocrine
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_GI,Symptoms  Gastrointestinal
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_GU,Symptoms  Gentourinary
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_HEENT,"Symptoms Head, Eyes, Ears, Nose, and Throat"
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Hematologic,Symptoms Hematologic
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Lymph,Symptoms Lymphnodes
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Musculoskeletal,Symptoms Musculoskeletal
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Neurologic,Symptoms Neurologic
Neurology,Neurology,Neurology database,Neurology_Hx,Neurology Hx,Neurology_Hx_Symptoms_Psychiatric,Symptoms Psychiatric
